"ID","Collection","ENS","Minting Date","Tx Count","Power"
"4371","0xa1ed93bf44ba35f1e8ebfb4d104a0e109337a5aa","zumzoom.eth","Tue, 08 Oct 2019 01:29:32 GMT","1","1"
"4372","0xf62ff63768819731092a4ad392519c7e3f14666c","","Tue, 08 Oct 2019 01:29:32 GMT","1","1"
"4373","0x9d8e4e3748da101c664bbb5375ffd90683a27509","","Tue, 08 Oct 2019 01:31:17 GMT","1","23"
"4374","0xd2d57d4f0b12f2c5477f692617fa3a81ddd18ca2","","Tue, 08 Oct 2019 01:32:19 GMT","3","2"
"4375","0x0206e1db86b852a4d1dd5926ab07b2f9117fa115","","Tue, 08 Oct 2019 01:33:40 GMT","1","3"
"4376","0x2e37420bc305f1c1db2036676531b507257ab166","","Tue, 08 Oct 2019 01:38:12 GMT","1","1"
"4377","0x02c0584d32a88846d87031b001079cb87d4b3741","","Tue, 08 Oct 2019 01:39:01 GMT","1","1"
"4378","0xc09e4ac0aa42cd11b7d85f370323de2b0ae14ef7","","Tue, 08 Oct 2019 01:39:01 GMT","1","1"
"4379","0x614a61a3b7f2fd8750acaad63b2a0cfe8b8524f1","reneil.eth","Tue, 08 Oct 2019 01:39:40 GMT","3","81"
"4380","0xec933c27515c632f973d5e339adcb14fcce1f2c9","","Tue, 08 Oct 2019 01:43:28 GMT","1","1"
"4381","0x45554cb594b575376a1ebd1c71b63d2ab67e5c9e","","Tue, 08 Oct 2019 01:43:28 GMT","1","11"
"4382","0x8bf1e340055c7de62f11229a149d3a1918de3d74","juar.eth","Tue, 08 Oct 2019 01:44:13 GMT","1","1"
"4383","0x1dcf7eb73f4fc8f49ca056b40ee2691d8053bc8e","","Tue, 08 Oct 2019 01:46:52 GMT","1","1"
"4384","0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9","vengist.eth","Tue, 08 Oct 2019 01:50:51 GMT","1","4"
"4385","0xcbaf142e1047142f3b6d2c5b1d0640ece29e4eb0","","Tue, 08 Oct 2019 01:53:18 GMT","1","18"
"4386","0x1743666713f33dd57efc0d12876da3851443fc81","","Tue, 08 Oct 2019 01:53:25 GMT","1","1"
"4387","0x8aeeefdf235a391efa20d13950733e02428964d3","","Tue, 08 Oct 2019 01:56:52 GMT","1","1"
"4388","0x33239aac8aff26c900fbf56cabe91c1af8bd0a05","","Tue, 08 Oct 2019 02:01:12 GMT","1","1"
"4389","0xd384e245ee9ad5086fd641a6af50a980b68938c6","","Tue, 08 Oct 2019 02:01:12 GMT","1","1"
"4390","0x4582b0a435fc742a61cd66abf417fbef3a8e7f85","","Tue, 08 Oct 2019 02:01:12 GMT","1","2"
"4391","0x11d667c3affc379eddd574d478621ae561d4ae40","","Tue, 08 Oct 2019 02:03:16 GMT","1","1"
"4392","0x7f26e25993b226d3b83b8f33e115802ea4c4628b","","Tue, 08 Oct 2019 02:03:52 GMT","1","1"
"4393","0x5cbd508145e93732a53dc5aade033a196840da0e","","Tue, 08 Oct 2019 02:07:31 GMT","1","1"
"4394","0x10534d4e612071e6b6480c498dd8bdb8f51b9ed7","anyhowclick.eth","Tue, 08 Oct 2019 02:09:41 GMT","1","9"
"4395","0xcc4e2ec7afccacba6e7096c5622bbba98c37ac62","","Tue, 08 Oct 2019 02:09:41 GMT","1","1"
"4396","0xd1c5ee7942bfe3de759569e1149e6a9f9f6a038f","","Tue, 08 Oct 2019 02:09:41 GMT","1","2"
"4397","0x92baa005c2616041d440b0570c7f9552add19a0f","","Tue, 08 Oct 2019 02:13:26 GMT","1","1"
"4398","0xe7fb856b0926769e77b208ecb060d2ee60833c62","makerdao.argent.xyz","Tue, 08 Oct 2019 02:17:17 GMT","1","2"
"4399","0xabcdef1b9238f734f8fdbf7cb007e73bfe624b8a","","Tue, 08 Oct 2019 02:17:17 GMT","1","1"
"4400","0xa5c990b8657e8fd8db815a381c949d4a1539656f","","Tue, 08 Oct 2019 02:24:51 GMT","1","2"
"4401","0x53a942b12cd49888b1819f9d899c39bbaf778751","","Tue, 08 Oct 2019 02:41:27 GMT","1","2"
"4402","0x8a4c875ea85e430bf10a9af4172c14295560b3ea","","Tue, 08 Oct 2019 02:41:27 GMT","2","3"
"4403","0x9850347954bb5528004963a7a196328e4596c6e7","matias.eth","Tue, 08 Oct 2019 02:41:27 GMT","1","1"
"4404","0x44cf78e365a3cffed54b7f2d702c2c6239276fa3","","Tue, 08 Oct 2019 02:43:24 GMT","1","4"
"4405","0x4a82b1bbfd9b93b02a3baa4aef9ca2bbe49e6d5e","","Tue, 08 Oct 2019 02:44:06 GMT","1","1"
"4406","0x066e49fbee0561d08105e0d64a83aa4110b3b38d","","Tue, 08 Oct 2019 02:45:39 GMT","1","1"
"4407","0xb314435321fa40d33e66688551297bb4449d01a7","","Tue, 08 Oct 2019 02:47:47 GMT","1","1"
"4408","0xcf7058370dc4376536a58e09d619b5ff2969516c","","Tue, 08 Oct 2019 02:49:35 GMT","1","1"
"4409","0xfd7345c893c3620f78eece517542c86f74f88add","","Tue, 08 Oct 2019 02:50:05 GMT","1","5"
"4410","0xde4db6938e4e54717fecc48025cc718ba28a4c99","","Tue, 08 Oct 2019 02:53:26 GMT","1","1"
"4411","0x7ab874eeef0169ada0d225e9801a3ffffa26aac3","","Tue, 08 Oct 2019 02:53:26 GMT","1","1"
"4412","0x45bc25a0830b8adf1bf2304748da2160f8868459","","Tue, 08 Oct 2019 02:56:09 GMT","1","1"
"4413","0xb59ad1477882efd022d4fabac32d7d37447fe7bf","","Tue, 08 Oct 2019 02:57:55 GMT","1","1"
"4414","0xae9f9247369ae75532a533b5c3ca26717577583e","","Tue, 08 Oct 2019 03:00:52 GMT","1","1"
"4415","0x72110222f7d069ff375023edbae2a015dc94505a","","Tue, 08 Oct 2019 03:01:40 GMT","1","1"
"4416","0xb6405ec76bd78fe9dfbd81fae822103ab9e69693","","Tue, 08 Oct 2019 03:04:07 GMT","1","1"
"4417","0xa800ac3d5ec38cbf1eedb6d11903408a0d0a6bd8","","Tue, 08 Oct 2019 03:04:57 GMT","1","1"
"4418","0xa19337acf073a4cd4217b31419bfbbc5609bc645","","Tue, 08 Oct 2019 03:08:18 GMT","1","1"
"4419","0xf009abb0597cc105ab2cefc04871d1679a787166","","Tue, 08 Oct 2019 03:08:18 GMT","1","1"
"4420","0x778d04ec165d15bcd350593af3661fb032cfabfd","alexalex.eth","Tue, 08 Oct 2019 03:23:07 GMT","1","1"
"4421","0x963a2e6628730e027e43a6b9be1d3514db3f380d","","Tue, 08 Oct 2019 03:30:15 GMT","1","1"
"4422","0x63441c21cd588a0ff175aba82628df8ac03f28ba","","Tue, 08 Oct 2019 03:38:55 GMT","1","11"
"4423","0xb104ec6b89c397e6aeca83a41a788efdca9c3ed0","","Tue, 08 Oct 2019 03:53:37 GMT","1","1"
"4424","0x51b10fc262442b26b07b2de00ce077faf6e6ee1f","","Tue, 08 Oct 2019 03:56:49 GMT","2","10"
"4425","0x4e8455a139cc6ded3019b72da359af6a16f7250d","aseoconnor.eth","Tue, 08 Oct 2019 03:58:58 GMT","1","9"
"4426","0x99988890f2de1d59e1eb76d2f34cde371044b8c8","cryptozr.eth","Tue, 08 Oct 2019 03:59:39 GMT","2","1"
"4427","0x85f0ad9533aea4fdc870a8b93b0f7e71c018efcd","sunnya97.eth","Tue, 08 Oct 2019 04:05:48 GMT","1","14"
"4428","0xfe1a397fc1d1c4ac3139aea93ea5eb7455fed42c","","Tue, 08 Oct 2019 04:05:48 GMT","1","6"
"4429","0x1a39df6e931d87e0f534121ef86ff0ffd838a070","george.argent.xyz","Tue, 08 Oct 2019 04:18:24 GMT","1","8"
"4430","0xd09eb9f22a9873cbfa8ed47299dcd9c2db9ec3f8","hugomcd.argent.xyz","Tue, 08 Oct 2019 04:22:58 GMT","1","3"
"4431","0x89cf5bd061f3e0993bf92ce1901b1889b5e8686b","santisiri.argent.xyz","Tue, 08 Oct 2019 04:24:51 GMT","1","1"
"4432","0x01f3a7c99fb976911c808d83a7830fe81e2b86ef","","Tue, 08 Oct 2019 04:45:40 GMT","1","3"
"4433","0x4cc9c92dacd2e6e3ef1956dee5aa4275aa8c9b47","","Tue, 08 Oct 2019 04:57:56 GMT","1","19"
"4434","0x9b071149c201c78776fc2d0d729bf4f456a1dfbd","","Tue, 08 Oct 2019 04:59:34 GMT","1","1"
"4435","0xa116ee8392a8e65747d9cff4cf90d7bdb8e84e8a","","Tue, 08 Oct 2019 05:04:42 GMT","1","1"
"4436","0x63390e2c9e21daeb5ca74b0b9caf1d4fd77027df","hyojun.eth","Tue, 08 Oct 2019 05:05:27 GMT","1","1"
"4437","0xf56e68e5cc8a1139c61ef9391606c2d2486333b7","unifiedh.eth","Tue, 08 Oct 2019 05:06:24 GMT","1","1"
"4438","0x601c6d9eff76ae8cd7bff5fc4900f20f6f80734f","dannydesert.eth","Tue, 08 Oct 2019 05:07:58 GMT","1","10"
"4439","0x1a5b3eb121846c9505e271067f6fef7fa7ebb5f1","","Tue, 08 Oct 2019 05:18:10 GMT","1","38"
"4440","0xc73add416e2119d20ce80e0904fc1877e33ef246","cleanunicorn.eth","Tue, 08 Oct 2019 05:21:29 GMT","1","3"
"4441","0xe4e48be54a008f758904812d9238bd37d3bcec86","","Tue, 08 Oct 2019 05:21:29 GMT","1","1"
"4442","0x3cc05295ee7f666aa2fdcfe552308db47b967d08","","Tue, 08 Oct 2019 05:21:29 GMT","1","1"
"4443","0xfdf9888a34cd24d64569de5480eb5bafd449dee4","","Tue, 08 Oct 2019 05:22:13 GMT","1","1"
"4444","0x530cf036ed4fa58f7301a9c788c9806624cefd19","snotrocket.eth","Tue, 08 Oct 2019 05:31:46 GMT","1","6"
"4445","0x61060d8ba5883f047c7b0a3bf7c5e4e1a314bfc2","","Tue, 08 Oct 2019 06:02:43 GMT","1","51"
"4446","0x1512a075268e33e4d68fba17336c9f1f5547d1f6","","Tue, 08 Oct 2019 06:04:40 GMT","1","1"
"4447","0xb5a2c17c7fd72070fcf078bb8458f2f595441066","gravityblast.eth","Tue, 08 Oct 2019 06:05:59 GMT","1","1"
"4448","0x01c7664ea0e4fa975ad3b9b97794e9b0c3901985","","Tue, 08 Oct 2019 06:08:37 GMT","1","1"
"4449","0x835fb99a4c127803b0a286b3afffb18e09684266","pldespaigne.argent.xyz","Tue, 08 Oct 2019 06:12:11 GMT","1","1"
"4450","0xcdebcf59ee33978320ca2ebcd433ace6144c63c4","jmart.eth","Tue, 08 Oct 2019 06:13:30 GMT","1","1"
"4451","0x34cf776c85bae073b7a7fdabd6069a4623e5dd5b","","Tue, 08 Oct 2019 06:26:55 GMT","1","1"
"4452","0xcb46219ba114245c3a18761e4f7891f9c4bef8c0","","Tue, 08 Oct 2019 06:32:36 GMT","1","1"
"4453","0x5ae25ec8afc816f9b5aa8cca64217761179a7393","solange.eth","Tue, 08 Oct 2019 06:35:56 GMT","1","34"
"4454","0xe047fdff3d2a9b3af6834aecd67b30a16d3cb14f","","Tue, 08 Oct 2019 06:37:11 GMT","1","3"
"4455","0xe9006e8022dcd7e16628bbf11b62f48b10c662af","","Tue, 08 Oct 2019 06:44:26 GMT","1","1"
"4456","0x269501f36f0528024804bf1e35dc7834b4ac160a","","Tue, 08 Oct 2019 06:59:41 GMT","1","1"
"4457","0x39740b119bbbc0ce54d39dbeea69a2d371486a08","","Tue, 08 Oct 2019 07:01:49 GMT","1","1"
"4458","0x40f9c13364ddf2f70e01545bf2e19702fcf1d33d","","Tue, 08 Oct 2019 07:02:20 GMT","1","1"
"4459","0xe6056f52719cbc225d7093b50180b4eacf024909","","Tue, 08 Oct 2019 07:18:04 GMT","1","12"
"4460","0xd4e045755ca37fa5449f0c2fd5fedd8a5e1289d9","","Tue, 08 Oct 2019 07:18:56 GMT","1","1"
"4461","0xf0e3975a891ba985f39322c2648d9ad2b4fa8bd9","","Tue, 08 Oct 2019 07:21:04 GMT","1","1"
"4462","0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb","alex.vandesande.eth","Tue, 08 Oct 2019 07:25:58 GMT","1","11"
"4463","0xe2ca7390e76c5a992749bb622087310d2e63ca29","binary.eth","Tue, 08 Oct 2019 07:38:42 GMT","1","7"
"4464","0xb66c2410369130a8015916a71bcb60c99652745a","","Tue, 08 Oct 2019 07:59:52 GMT","1","1"
"4465","0x624ec4a3ffa86bcef4d06706034d1fddbc9f56b4","","Tue, 08 Oct 2019 08:21:22 GMT","1","16"
"4467","0xbcbd31252ec288f91e298cd812c92160e738331a","","Tue, 08 Oct 2019 08:24:02 GMT","1","1"
"4468","0x4c0a466df0628fe8699051b3ac6506653191cc21","trent.eth","Tue, 08 Oct 2019 08:35:51 GMT","1","40"
"4469","0x34a971ca2fd6da2ce2969d716df922f17aaa1db0","andrew.eth","Tue, 08 Oct 2019 08:52:00 GMT","3","46"
"4470","0xb7a2e455ff9fa98d809beb505c8ef92666fd65e4","","Tue, 08 Oct 2019 08:52:00 GMT","1","1"
"4471","0xe96a1b303a1eb8d04fb973eb2b291b8d591c8f72","alexatallah.eth","Tue, 08 Oct 2019 09:07:41 GMT","1","3"
"4472","0xbd9cdcb6688b057080b1767261c5dc17a5804e82","","Tue, 08 Oct 2019 09:13:10 GMT","1","1"
"4473","0x2ad9ea1e677949a536a270cec812d6e868c88108","maxblaushild.eth","Tue, 08 Oct 2019 09:20:34 GMT","1","1"
"4474","0xa80ae70278136e3659d598fdcd8eac336d8c97e9","","Tue, 08 Oct 2019 09:32:19 GMT","1","1"
"4475","0x82ff474ce571c1cb8ce2176cc549c5ea7d240858","","Tue, 08 Oct 2019 09:39:28 GMT","1","1"
"4476","0x1a08aa7ba7dee9c1d34c781e58cf1f758e1fe162","","Tue, 08 Oct 2019 09:40:18 GMT","1","1"
"4477","0xf5dbd20a5345c7eafc92038efebee3c85f6b9b68","","Tue, 08 Oct 2019 10:08:44 GMT","1","14"
"4478","0xc96b7224aee5931eec046ee696e7d4b6f8532921","","Tue, 08 Oct 2019 10:12:17 GMT","1","1"
"4479","0x0d8601344a881e6a11d64188399a8ac39cbc38e0","","Tue, 08 Oct 2019 10:41:52 GMT","1","1"
"4480","0xd5ac2cd0c51349092b66fe44854552167328a985","","Tue, 08 Oct 2019 11:01:43 GMT","1","1"
"4481","0x01bef6c8a032e66591d301463c7d9b97b9c56944","","Tue, 08 Oct 2019 11:13:12 GMT","1","9"
"4482","0x352a9d61537063781d5bdab36e8dccf540d6a595","","Tue, 08 Oct 2019 11:30:33 GMT","1","2"
"4483","0x258a569245c010e99cdccb64ffd451a8b8ef8dbc","","Tue, 08 Oct 2019 11:30:59 GMT","1","5"
"4484","0x11b6a5fe2906f3354145613db0d99ceb51f604c9","harry.eth","Tue, 08 Oct 2019 12:03:06 GMT","1","40"
"4485","0xca55123aba844d347d0a18d91a958eda531447ff","","Tue, 08 Oct 2019 12:46:04 GMT","1","1"
"4486","0x41aaed807d13f3781e85dab8ef32f1285d87e640","","Tue, 08 Oct 2019 13:10:24 GMT","1","1"
"4487","0x31efd75bc0b5fbafc6015bd50590f4fdab6a3f22","time.ismoney.eth","Tue, 08 Oct 2019 13:12:30 GMT","1","5"
